"","p"
"20722",0.00128888888888889
"20723",0
"20724",0.00615363133598428
"20725",0.00360532931121166
"20726",0.00888349673202614
"20727",0.0024155408317173
"20728",0.00174444444444444
"20729",0.0111571278394808
"20730",0
"20731",0.00188205128205128
"20732",0.0024962481962482
"20733",0.00146666666666667
"20734",0.00181212121212121
"20735",0.00228888888888889
"20736",4e-04
"20737",0.000422222222222222
"20738",0.000644444444444444
"20739",0.000444444444444444
"20740",0.0142033415930475
"20741",0.000222222222222222
"20742",0
"20743",0.00644250994103935
"20744",2e-04
"20745",0
"20746",0
"20747",0
"20748",0.000222222222222222
"20749",0.000822222222222222
"20750",0.0200282003943769
"20751",0.000266666666666667
"20752",0.00247474747474748
"20753",0.00112758564964447
"20754",0.000285714285714286
"20755",0
"20756",0.0376373562711798
"20757",0.0498112183568066
"20758",0.0412575177660316
"20759",0.000542857142857143
"20760",0.000363636363636364
"20761",0
"20762",0.00437264957264957
"20763",0.000222222222222222
"20764",0.00572455322455323
"20765",0
"20766",0.000644444444444444
"20767",0
"20768",0
"20769",0
"20770",0.000666666666666667
"20771",0.00286324786324786
"20772",0.0107564864873688
"20773",0.00104848484848485
"20774",0.000650793650793651
"20775",0.848369059861707
"20776",0.0163267887341417
"20777",0
"20778",0.000905982905982906
"20779",0.00738148970912129
"20780",0.00349090909090909
"20781",0.000622222222222222
"20782",0.0183910755910756
"20783",0.00405054945054945
"20784",0.0173533494283494
"20785",0.00102051282051282
"20786",0.00120598290598291
"20787",0.00303034547152194
"20788",0.0129320281026163
"20789",0.000604040404040404
"20790",0.0063719463542993
"20791",0.000142857142857143
"20792",0.00446706985824633
"20793",0
"20794",0.943518047638636
"20795",0.000888888888888889
"20796",0.00225555555555556
"20797",0
"20798",0.0236304914040208
"20799",0
"20800",0
"20801",0
"20802",0
"20803",0
"20804",0.958966765097648
"20805",0
"20806",0
"20807",0.00818538406038406
"20808",0.00133333333333333
"20809",0
"20810",0.00318015873015873
"20811",0
"20812",0
"20813",0.00631758649846885
"20814",0.0184243832964421
"20815",0.00180598290598291
"20816",0
"20817",0.000422222222222222
"20818",0.00175042735042735
"20819",0.0057948009506833
"20820",0.00744461094461095
"20821",0.00106666666666667
"20822",0
"20823",0.000222222222222222
"20824",0.00241676101676102
"20825",0.000333333333333333
"20826",2e-04
"20827",0.00689881588999236
"20828",0
"20829",0.00427070707070707
"20830",0.00671109625668449
"20831",0.126859656846422
"20832",0.983288345967758
"20833",0
"20834",0
"20835",0.000866666666666667
"20836",0
"20837",0
"20838",2e-04
"20839",0.119195488335194
"20840",0.00317777777777778
"20841",0.119207483563908
"20842",0.00492070674423616
"20843",0.0338191511103276
"20844",0.000444444444444444
"20845",0.00471688311688312
"20846",0
"20847",0
"20848",0.000563636363636364
"20849",0.00116666666666667
"20850",0.056489018497842
"20851",0
"20852",0.00456237373737374
"20853",0.00402516339869281
"20854",0
"20855",0.00595747389865037
"20856",0
"20857",0
"20858",0
"20859",0.000222222222222222
"20860",0
"20861",0.0320107441578029
"20862",0.0162366594190124
"20863",0.000376068376068376
"20864",0.00151111111111111
"20865",0.00340876068376068
"20866",0.00148888888888889
"20867",0.000666666666666667
"20868",0.000444444444444444
"20869",0.0134070863776746
"20870",0.018704014939309
"20871",0.043282894229953
"20872",0.0289398046398046
"20873",0.0103956559780089
"20874",0.0298164445032092
"20875",0.940377904130613
"20876",0.199034994254112
"20877",0.00451515151515151
"20878",0
"20879",0
"20880",0.000363636363636364
"20881",0.00610735930735931
"20882",0
"20883",0.0123699134199134
"20884",0
"20885",0
"20886",0.000388888888888889
"20887",0
"20888",0.00148888888888889
"20889",0
"20890",0
"20891",0.00935352262116968
"20892",0
"20893",0.019729631316396
"20894",0.055921059006353
"20895",0.00750569153069153
"20896",0
"20897",0.00114444444444444
"20898",2e-04
"20899",0.00108888888888889
"20900",2e-04
"20901",0
"20902",0.00728717948717949
"20903",0.00564360084360084
"20904",0.00278217338217338
"20905",0.00447510267510268
"20906",0.000222222222222222
"20907",0.00541105169340463
"20908",0.00291904761904762
"20909",0.0208364810026575
"20910",0.00167320261437908
"20911",0.0604477793448381
"20912",0.000222222222222222
"20913",0
"20914",0.000352941176470588
"20915",0.000307692307692308
"20916",0.000222222222222222
"20917",0
"20918",0.000266666666666667
"20919",0.00181388888888889
"20920",0.00131111111111111
"20921",0
"20922",0.0250204540127915
"20923",0.0585600208614914
"20924",0.347556029196122
"20925",0.0205796938355762
"20926",0.00286792929292929
"20927",0
"20928",0.000222222222222222
"20929",4e-04
"20930",0.000117647058823529
"20931",0
"20932",0.0119094469256234
"20933",0.000422222222222222
"20934",0
"20935",0.901087377981496
"20936",0
"20937",0
"20938",0.000977777777777778
"20939",0.00187140522875817
"20940",0.00570583991172227
"20941",0.0514796910605734
"20942",0.123642566583743
"20943",0.00103333333333333
"20944",4e-04
"20945",6e-04
"20946",0.000404040404040404
"20947",0.00203263403263403
"20948",0.00181616161616162
"20949",0.00223737373737374
"20950",0.00114285714285714
"20951",0.00123809523809524
"20952",0.000563636363636364
"20953",0.00170769230769231
"20954",0
"20955",0.00183174603174603
"20956",0.0066189118071471
"20957",0.00157435897435897
"20958",0.00133333333333333
"20959",0
"20960",0.00820637140637141
"20961",0.000222222222222222
"20962",0.00167222222222222
"20963",0
"20964",0
"20965",0.00698398790751732
"20966",0
"20967",0.000166666666666667
"20968",0
"20969",0.0185901737151737
"20970",0.115518404634581
"20971",0.00161880341880342
"20972",0.124486488511489
"20973",0
"20974",0.00147777777777778
"20975",0
"20976",0
"20977",0.000222222222222222
"20978",0.00463725490196078
"20979",0
"20980",0.000507936507936508
"20981",0.00494956677309619
"20982",0
"20983",0.00198414918414918
"20984",0.00272121212121212
"20985",0.00268951048951049
"20986",0.00341486928104575
"20987",2e-04
"20988",0
"20989",2e-04
"20990",0.00710350564468212
"20991",0.00117171717171717
"20992",0.00294920634920635
"20993",0.00127070707070707
"20994",0.00155067155067155
"20995",0.0018290404040404
"20996",0.000181818181818182
"20997",0.00426405751111633
"20998",0.00162222222222222
"20999",0.0137027149321267
"21000",0.0282327837195484
"21001",0
"21002",4e-04
"21003",0.000222222222222222
"21004",0.004704662004662
"21005",0.000117647058823529
"21006",0
"21007",0.000666666666666667
"21008",0.00130808080808081
"21009",0
"21010",0.00329444444444444
"21011",0
"21012",0
"21013",0.0109326007326007
"21014",0
"21015",0.0323195699725111
"21016",0.000444444444444444
"21017",0.000222222222222222
"21018",2e-04
"21019",0.0108551837051837
"21020",0.000333333333333333
"21021",0
"21022",0.0177658202908203
"21023",0.000307692307692308
"21024",0
"21025",0.000444444444444444
"21026",0.000622222222222222
"21027",0.00906842373312962
"21028",0.000666666666666667
"21029",0
"21030",0.000892676767676768
"21031",0.00424226884226884
"21032",0.00778900870371459
"21033",0.000181818181818182
"21034",0.000444444444444444
"21035",0.00133333333333333
"21036",0
"21037",0.00273737373737374
"21038",0.00151515151515152
"21039",0.0145746031746032
"21040",0.0016920060331825
"21041",0.00323467643467643
"21042",0
"21043",0
"21044",0
"21045",0.035405953686836
"21046",0.0313287212787213
"21047",0
"21048",0.0698786156653804
"21049",0.00123317205670147
"21050",0.000883760683760684
"21051",0.0062680926916221
"21052",0
"21053",0
"21054",0
"21055",0.000117647058823529
"21056",0
"21057",0
"21058",0.000577777777777778
"21059",0.00920513734631382
"21060",0.000681818181818182
"21061",0.00885620980326863
"21062",0.000444444444444444
"21063",0
"21064",0
"21065",0
"21066",0.00183108917226564
"21067",0.0110337443602149
"21068",0.0032398591174907
"21069",0
"21070",0.0236869893178717
"21071",0
"21072",0.000392857142857143
"21073",0
"21074",0.00846781045751634
"21075",0.00305521145521146
"21076",0
"21077",0.00942363551481199
"21078",0.00666858500976148
"21079",0.0231042692601516
"21080",0.00126666666666667
"21081",0.00163174603174603
"21082",4e-04
"21083",0.000444444444444444
"21084",0
"21085",0.000666666666666667
"21086",0
"21087",0.000117647058823529
"21088",2e-04
"21089",0
"21090",0.00179316239316239
"21091",0
"21092",0.00265653594771242
"21093",0.237327251042731
"21094",0.000422222222222222
"21095",0.0259692381148263
"21096",0.00303153594771242
"21097",0.000404040404040404
"21098",0.000444444444444444
"21099",0.00455959595959596
"21100",0.000222222222222222
"21101",0.00309839572192513
"21102",0
"21103",0.000404040404040404
"21104",4e-04
"21105",0.0013953823953824
"21106",0.0796664841694254
"21107",0.00189166666666667
"21108",0.0036952380952381
"21109",0.0320180256018491
"21110",0
"21111",0.033351984453455
"21112",0
"21113",0.0108488485370838
"21114",0
"21115",0.00233418215771157
"21116",0.000133333333333333
"21117",0
"21118",0.000117647058823529
"21119",0.0219686114539056
"21120",0.00111111111111111
"21121",0.000285714285714286
"21122",0.000444444444444444
"21123",2e-04
"21124",0.0151740981240981
"21125",0
"21126",0.0116751039809863
"21127",0.000381818181818182
"21128",0.00385434173669468
"21129",0
"21130",0.00413333333333333
"21131",0.00100808080808081
"21132",0.00122222222222222
"21133",0
"21134",0.00080952380952381
"21135",0
"21136",0.00607552382258265
"21137",0.00427229437229437
"21138",0.000133333333333333
"21139",0
"21140",0
"21141",0.0259442266883443
"21142",0
"21143",0.0146962932492344
"21144",0
"21145",0.00696588966588967
"21146",0
"21147",0.0046967032967033
"21148",0
"21149",0.000444444444444444
"21150",0.22495321394292
"21151",0
"21152",0.000285714285714286
"21153",0
"21154",0
"21155",0.00587015533486122
"21156",0
"21157",0.0206340375310963
"21158",0
"21159",0.0134469971205265
"21160",0.00193888888888889
"21161",0.000666666666666667
"21162",0.000222222222222222
"21163",0
"21164",0
"21165",0.000222222222222222
"21166",0
"21167",0.00392267732267732
"21168",0.0367418419815478
"21169",0.00758010878010878
"21170",0.000142857142857143
"21171",0.000569444444444444
"21172",0.00125
"21173",0
"21174",0
"21175",0.00344340659340659
"21176",0
"21177",0.0558335647496638
"21178",0.00310793650793651
"21179",0.030219446076799
"21180",0.031990094219506
"21181",0.00185867269984917
"21182",0.00863403785756727
"21183",0.00327619047619048
"21184",0.000666666666666667
"21185",0.000444444444444444
"21186",0.00205252525252525
"21187",0.00111111111111111
"21188",0.00125252525252525
"21189",0
"21190",0.00934543234543235
"21191",0
"21192",0.00464677544677545
"21193",0.0354207194766018
"21194",0
"21195",0.00476862745098039
"21196",0.00385252525252525
"21197",0
"21198",0.00247474747474748
"21199",0.0315567393390923
"21200",0.0102609751359751
"21201",0.00265779857397504
"21202",0
"21203",0.000342857142857143
"21204",0.00171111111111111
"21205",0
"21206",0.00279316239316239
"21207",0
"21208",0.00553493304081539
"21209",0.000444444444444444
"21210",0
"21211",2e-04
"21212",0
"21213",0.00133333333333333
"21214",0.0143752375075904
"21215",0.00185098039215686
"21216",0
"21217",0.000666666666666667
"21218",0.00279946524064171
"21219",0
"21220",0
"21221",0.0128555105025693
"21222",0
"21223",0
"21224",0.0090357999843294
"21225",0.000545454545454545
"21226",0.000888888888888889
"21227",0.005589841531018
"21228",0.000941147741147741
"21229",0.000444444444444444
"21230",0
"21231",0
"21232",0.000444444444444444
"21233",0.00579048255665903
"21234",0.00193737373737374
"21235",0.0127612955671779
"21236",0.00446660920778568
"21237",0.000222222222222222
"21238",0.0137482128982129
"21239",0.00581717171717172
"21240",0
"21241",0.00108888888888889
"21242",0.00253333333333333
"21243",0.00515681818181818
"21244",0.0028797385620915
"21245",0.0253290404040404
"21246",0.000222222222222222
"21247",0.000444444444444444
"21248",0.0261395630513278
"21249",0.000181818181818182
"21250",0.0143710168916051
"21251",0.023469834740423
"21252",0.00178010878010878
"21253",0.000422222222222222
"21254",0.00932761095114036
"21255",0.00843512957630605
"21256",0.00860229900818136
"21257",0
"21258",0.00246111111111111
"21259",0.00302358752358752
"21260",0.00316767676767677
"21261",0.000844444444444444
"21262",0.000666666666666667
"21263",0.00306594516594517
"21264",0.000222222222222222
"21265",0.000153846153846154
"21266",0
"21267",0.0473175677263912
"21268",0.00696450216450217
"21269",0.00195555555555556
"21270",0
"21271",0.093707968828557
"21272",2e-04
"21273",0
"21274",0
"21275",0.00778844211344212
"21276",0
"21277",0.00183174603174603
"21278",0
"21279",2e-04
"21280",0.0160488222561752
"21281",0.00111111111111111
"21282",0.062159130575307
"21283",0.000666666666666667
"21284",0.000808080808080808
"21285",0
"21286",0.000222222222222222
"21287",0.375420679157444
"21288",0.0384691855100524
"21289",0.0156982117555647
"21290",0.00609460343577991
"21291",8e-04
"21292",0.00344920634920635
"21293",0.000142857142857143
"21294",0.0464596356258121
"21295",0
"21296",0.0024790404040404
"21297",0.0234108218578807
"21298",0.975984496549203
"21299",0.000222222222222222
"21300",0.0141849816849817
"21301",0.0750160843628336
"21302",0.000222222222222222
"21303",0.00181760461760462
"21304",0
"21305",0
"21306",0.0389955412234824
"21307",0
"21308",0
"21309",0
"21310",0.0350512196953373
"21311",0.00102626262626263
"21312",0.000644444444444444
"21313",0.00844549976167623
"21314",0.0026
"21315",0
"21316",0
"21317",0.0315587089381207
"21318",0.750411101480219
"21319",0.0648880273321449
"21320",0.000222222222222222
"21321",0.00799312321665263
"21322",0.121098149562855
"21323",0.714958974685445
"21324",0.00242828282828283
"21325",0
"21326",0.0406902044034397
"21327",0.00282418300653595
"21328",0.0264877273053744
"21329",0.00111111111111111
"21330",0.0225465092097445
"21331",0
"21332",0.0108991532976827
"21333",0.000729009552538964
"21334",0.00678588486676722
"21335",0.00149292929292929
"21336",0.0026797841047841
"21337",0.00725490196078431
"21338",0.00121538461538462
"21339",0
"21340",0.00185252525252525
"21341",0.000404040404040404
"21342",0.000222222222222222
"21343",0.0024483660130719
"21344",0.00181388888888889
"21345",0.00759055470673118
"21346",0.353444843228667
"21347",0
"21348",2e-04
"21349",0.0061
"21350",0.0131383838383838
"21351",0.0132645739881034
"21352",0.000666666666666667
"21353",0.00593071895424837
"21354",0.0125107322416146
"21355",0.000153846153846154
"21356",0.000222222222222222
"21357",0.000258333333333333
"21358",0.00192560903149138
"21359",0.000444444444444444
"21360",0
"21361",0
"21362",0.00690683287300934
"21363",0
"21364",0.0133004329004329
"21365",0.00155555555555556
"21366",0
"21367",0
"21368",0
"21369",0.00153333333333333
"21370",0
"21371",0
"21372",0
"21373",0.00112418300653595
"21374",0.00341388888888889
"21375",0.0500141916906622
"21376",0.025784280098986
"21377",0
"21378",0.00372222222222222
"21379",0.00201461675579323
"21380",0.00243108917226564
"21381",0.0389918250050603
"21382",0.000260504201680672
"21383",0.000222222222222222
"21384",0.00153333333333333
"21385",0.00275126262626263
"21386",0.00447570207570208
"21387",0
"21388",0.00175238095238095
"21389",0.000307692307692308
"21390",0.000222222222222222
"21391",0.00313181818181818
"21392",0.0877213396081043
"21393",0
"21394",0.000222222222222222
"21395",0.0182993717067246
"21396",0
"21397",0.0288327659268836
"21398",0.0140320248379072
"21399",0.000222222222222222
"21400",0.00411111111111111
"21401",0.0210089598310186
"21402",0.00429640522875817
"21403",0.00285396825396825
"21404",0.000539869281045752
"21405",0.0187461884520708
"21406",0
"21407",0.00202539682539683
"21408",0
"21409",0.0358931002004531
"21410",0
"21411",0.000222222222222222
"21412",0.000569444444444444
"21413",0
"21414",0.0231579067990833
"21415",0.000444444444444444
"21416",0.00624266925884573
"21417",0
"21418",0
"21419",0
"21420",0
"21421",0
"21422",0
"21423",0.0897921348259584
"21424",0.00285396825396825
"21425",0.00127222222222222
"21426",0
"21427",0
"21428",0.025636699248464
"21429",0.00894416106769048
"21430",0.00234444444444444
"21431",0.00477777777777778
"21432",0
"21433",0.00128888888888889
"21434",0.000444444444444444
"21435",0
"21436",0.0017781512605042
"21437",0.000222222222222222
